EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,?
1716658,37,No,Travel_Frequently,1231,Cardiology,21,2,Medical,1,3,Female,54,3,1,Other,4,Married,2973,21222,
1856275,53,No,Travel_Rarely,102,Maternity,23,4,Life Sciences,1,4,Female,72,3,4,Administrative,4,Single,14275,20206,
1780189,43,No,Travel_Frequently,422,Maternity,1,3,Life Sciences,1,4,Female,33,3,2,Nurse,4,Married,5562,21782,
1662886,47,No,Travel_Rarely,249,Cardiology,2,2,Marketing,1,3,Female,35,3,2,Nurse,4,Married,4537,17783,
1455944,37,No,Non-Travel,1252,Cardiology,19,2,Medical,1,1,Male,32,3,3,Nurse,2,Single,7642,4814,
1597875,50,No,Non-Travel,881,Neurology,2,4,Life Sciences,1,1,Male,98,3,4,Other,1,Divorced,17924,4544,
1514580,39,No,Travel_Rarely,1383,Neurology,2,3,Life Sciences,1,4,Female,42,2,2,Other,4,Married,5204,7790,
1457833,33,No,Travel_Rarely,1075,Neurology,3,2,Human Resources,1,4,Male,57,3,1,Other,2,Divorced,2277,22650,
1406364,32,Yes,Travel_Rarely,374,Maternity,25,4,Life Sciences,1,1,Male,87,3,1,Nurse,4,Single,2795,18016,
1574807,29,No,Travel_Rarely,1086,Maternity,7,1,Medical,1,1,Female,62,2,1,Nurse,4,Divorced,2532,6054,
1423464,44,No,Travel_Rarely,661,Maternity,9,2,Life Sciences,1,2,Male,61,3,1,Other,1,Married,2559,7508,
1592499,28,No,Travel_Rarely,821,Cardiology,5,4,Medical,1,1,Male,98,3,2,Nurse,4,Single,4908,24252,
1870106,58,Yes,Travel_Frequently,781,Maternity,2,1,Life Sciences,1,4,Male,57,2,1,Nurse,4,Divorced,2380,13384,
1860698,43,No,Travel_Rarely,177,Cardiology,8,3,Life Sciences,1,1,Female,55,3,2,Therapist,2,Divorced,4765,23814,
1334434,20,Yes,Travel_Rarely,500,Cardiology,2,3,Medical,1,3,Female,49,2,1,Other,3,Single,2044,22052,
1657594,21,Yes,Travel_Rarely,1427,Maternity,18,1,Other,1,4,Female,65,3,1,Other,4,Single,2693,8870,
1497902,36,No,Travel_Rarely,1425,Maternity,14,1,Life Sciences,1,3,Male,68,3,2,Nurse,4,Married,6586,4821,
1289682,47,No,Travel_Rarely,1454,Cardiology,2,4,Life Sciences,1,4,Female,65,2,1,Other,4,Single,3294,13137,
1185964,22,No,Travel_Rarely,617,Neurology,3,1,Life Sciences,1,2,Female,34,3,2,Therapist,3,Married,4171,10022,
1179676,41,Yes,Travel_Rarely,1085,Maternity,2,4,Life Sciences,1,2,Female,57,1,1,Nurse,4,Divorced,2778,17725,
1034373,28,No,Travel_Rarely,995,Maternity,9,3,Medical,1,3,Female,77,3,1,Other,3,Divorced,2377,9834,
1126499,39,Yes,Travel_Rarely,1122,Maternity,6,3,Medical,1,4,Male,70,3,1,Nurse,1,Married,2404,4303,
1334359,27,No,Travel_Rarely,618,Maternity,4,3,Life Sciences,1,2,Female,76,3,1,Other,3,Single,2318,17808,
1254150,34,No,Travel_Rarely,546,Maternity,10,3,Life Sciences,1,2,Male,83,3,1,Nurse,2,Divorced,2008,6896,
1206644,42,No,Travel_Rarely,462,Cardiology,14,2,Medical,1,3,Female,68,2,2,Nurse,3,Single,6244,7824,
1766963,33,No,Travel_Rarely,1198,Maternity,1,4,Other,1,3,Male,100,2,1,Other,1,Single,2799,3339,
1795081,58,No,Travel_Rarely,1272,Maternity,5,3,Technical Degree,1,3,Female,37,2,3,Nurse,2,Divorced,10552,9255,
1213565,31,No,Travel_Rarely,154,Cardiology,7,4,Life Sciences,1,2,Male,41,2,1,Other,3,Married,2329,11737,
1416487,35,No,Travel_Rarely,1137,Maternity,21,1,Life Sciences,1,4,Female,51,3,2,Nurse,4,Married,4014,19170,
1314640,49,No,Travel_Rarely,527,Maternity,8,2,Other,1,1,Female,51,3,3,Nurse,2,Married,7403,22477,
1186466,48,No,Travel_Rarely,1469,Maternity,20,4,Medical,1,4,Male,51,3,1,Other,3,Married,2259,5543,
1749032,31,No,Non-Travel,1188,Cardiology,20,2,Marketing,1,4,Female,45,3,2,Nurse,3,Married,6932,24406,
1674536,36,No,Travel_Rarely,188,Maternity,7,4,Other,1,2,Male,65,3,1,Other,4,Single,4678,23293,
1327078,38,No,Travel_Rarely,1333,Maternity,1,3,Technical Degree,1,4,Female,80,3,3,Administrative,1,Married,13582,16292,
1738679,32,No,Non-Travel,1184,Maternity,1,3,Life Sciences,1,3,Female,70,2,1,Nurse,2,Married,2332,3974,
1117151,25,Yes,Travel_Rarely,867,Cardiology,19,2,Marketing,1,3,Male,36,2,1,Other,2,Married,2413,18798,
1732657,40,No,Travel_Rarely,658,Cardiology,10,4,Marketing,1,1,Male,67,2,3,Nurse,2,Divorced,9705,20652,
1840229,26,No,Travel_Frequently,1283,Cardiology,1,3,Medical,1,3,Male,52,2,2,Nurse,1,Single,4294,11148,
1179217,41,No,Travel_Rarely,263,Maternity,6,3,Medical,1,4,Male,59,3,1,Nurse,1,Single,4721,3119,
1612583,36,No,Travel_Rarely,938,Maternity,2,4,Medical,1,3,Male,79,3,1,Nurse,3,Single,2519,12287,
1115854,19,Yes,Travel_Rarely,419,Cardiology,21,3,Other,1,4,Male,37,2,1,Other,2,Single,2121,9947,
1306693,20,Yes,Travel_Rarely,129,Maternity,4,3,Technical Degree,1,1,Male,84,3,1,Nurse,1,Single,2973,13008,
1142961,31,No,Travel_Rarely,616,Maternity,12,3,Medical,1,4,Female,41,3,2,Nurse,4,Married,5855,17369,
1578228,40,No,Travel_Frequently,1469,Maternity,9,4,Medical,1,4,Male,35,3,1,Other,2,Divorced,3617,25063,
1607811,32,No,Travel_Rarely,498,Neurology,3,4,Medical,1,3,Female,93,3,2,Therapist,1,Married,6725,13554,
1157826,36,No,Travel_Rarely,530,Cardiology,3,1,Life Sciences,1,3,Male,51,2,3,Nurse,4,Married,10325,5518,
1863388,33,No,Travel_Rarely,1069,Maternity,1,3,Life Sciences,1,2,Female,42,2,2,Nurse,4,Single,6949,12291,
1818424,37,Yes,Travel_Rarely,625,Cardiology,1,4,Life Sciences,1,1,Male,46,2,3,Nurse,3,Married,10609,14922,
1707397,45,No,Non-Travel,805,Maternity,4,2,Life Sciences,1,3,Male,57,3,2,Nurse,2,Married,4447,23163,
1742953,29,No,Travel_Frequently,1404,Cardiology,20,3,Technical Degree,1,3,Female,84,3,1,Other,4,Married,2157,18203,
1416528,35,No,Travel_Rarely,1219,Cardiology,18,3,Medical,1,3,Female,86,3,2,Nurse,3,Married,4601,6179,
1376209,52,No,Travel_Rarely,1053,Neurology,1,2,Life Sciences,1,4,Male,70,3,4,Other,4,Married,17099,13829,
1238813,58,No,Travel_Rarely,289,Maternity,2,3,Technical Degree,1,4,Male,51,3,1,Other,3,Single,2479,26227,
1715239,53,No,Travel_Rarely,1376,Cardiology,2,2,Medical,1,3,Male,45,3,4,Administrative,3,Divorced,14852,13938,
1688979,30,No,Travel_Rarely,231,Cardiology,8,2,Other,1,3,Male,62,3,3,Nurse,3,Divorced,7264,9977,
1297623,38,No,Non-Travel,152,Cardiology,10,3,Technical Degree,1,3,Female,85,3,2,Nurse,4,Single,5666,19899,
1685947,35,No,Travel_Rarely,882,Cardiology,3,4,Life Sciences,1,4,Male,92,3,3,Nurse,4,Divorced,7823,6812,
1785279,39,No,Travel_Rarely,903,Cardiology,2,5,Life Sciences,1,1,Male,41,4,3,Nurse,3,Single,7880,2560,
1378606,40,Yes,Non-Travel,1479,Cardiology,24,3,Life Sciences,1,2,Female,100,4,4,Nurse,2,Single,13194,17071,
1118201,47,No,Travel_Frequently,1379,Maternity,16,4,Medical,1,3,Male,64,4,2,Therapist,3,Divorced,5067,6759,
1866341,36,No,Non-Travel,1229,Cardiology,8,4,Technical Degree,1,1,Male,84,3,2,Nurse,4,Divorced,5079,25952,
1649317,31,Yes,Non-Travel,335,Maternity,9,2,Medical,1,3,Male,46,2,1,Other,1,Single,2321,10322,
1281310,33,No,Non-Travel,722,Cardiology,17,3,Life Sciences,1,4,Male,38,3,4,Administrative,3,Single,17444,20489,
1658398,29,Yes,Travel_Rarely,906,Maternity,10,3,Life Sciences,1,4,Female,92,2,1,Other,1,Single,2404,11479,
1462108,33,No,Travel_Rarely,461,Maternity,13,1,Life Sciences,1,2,Female,53,3,1,Other,4,Single,3452,17241,
1790357,45,No,Travel_Rarely,974,Maternity,1,4,Medical,1,4,Female,91,3,1,Nurse,4,Divorced,2270,11005,
1752868,50,No,Travel_Rarely,1126,Maternity,1,2,Medical,1,4,Male,66,3,4,Administrative,4,Divorced,17399,6615,
1324348,33,No,Travel_Frequently,827,Maternity,1,4,Other,1,3,Female,84,4,2,Nurse,2,Married,5488,20161,
1576599,41,No,Travel_Frequently,840,Maternity,9,3,Medical,1,1,Male,64,3,5,Administrative,3,Divorced,19419,3735,
1381113,27,No,Travel_Rarely,1134,Maternity,16,4,Technical Degree,1,3,Female,37,3,1,Nurse,2,Married,2811,12086,
1591865,45,No,Non-Travel,248,Maternity,23,2,Life Sciences,1,4,Male,42,3,2,Nurse,1,Married,3633,14039,
1321447,47,No,Travel_Rarely,955,Cardiology,4,2,Life Sciences,1,4,Female,83,3,2,Nurse,4,Single,4163,8571,
1034220,30,Yes,Travel_Rarely,138,Maternity,22,3,Life Sciences,1,1,Female,48,3,1,Other,3,Married,2132,11539,
1359967,50,No,Travel_Rarely,939,Maternity,24,3,Life Sciences,1,4,Male,95,3,4,Therapist,3,Married,13973,4161,
1662076,38,No,Travel_Frequently,1391,Maternity,10,1,Medical,1,3,Male,66,3,1,Other,3,Married,2684,12127,
1555678,46,No,Travel_Rarely,566,Neurology,7,2,Medical,1,4,Male,75,3,3,Therapist,3,Divorced,10845,24208,
1071870,24,No,Travel_Rarely,1206,Maternity,17,1,Medical,1,4,Female,41,2,2,Therapist,3,Divorced,4377,24117,
1690577,35,Yes,Travel_Rarely,622,Maternity,14,4,Other,1,3,Male,39,2,1,Nurse,2,Divorced,3743,10074,
1109596,31,No,Travel_Frequently,853,Neurology,1,1,Life Sciences,1,3,Female,96,3,2,Therapist,1,Married,4148,11275,
1483743,18,No,Non-Travel,287,Maternity,5,2,Life Sciences,1,2,Male,73,3,1,Other,4,Single,1051,13493,
1100306,54,No,Travel_Rarely,1441,Maternity,17,3,Technical Degree,1,3,Female,56,3,3,Therapist,3,Married,10739,13943,
1667869,35,No,Travel_Rarely,583,Maternity,25,4,Medical,1,3,Female,57,3,3,Nurse,3,Divorced,10388,6975,
1079832,30,No,Travel_Rarely,153,Maternity,8,2,Life Sciences,1,2,Female,73,4,3,Administrative,1,Married,11416,17802,
1236529,20,Yes,Travel_Rarely,1097,Maternity,11,3,Medical,1,4,Female,98,2,1,Other,1,Single,2600,18275,
1233733,30,No,Travel_Frequently,109,Maternity,5,3,Medical,1,2,Female,60,3,1,Nurse,2,Single,2422,25725,
1824641,26,No,Travel_Rarely,1066,Neurology,2,2,Medical,1,4,Male,32,4,2,Therapist,4,Married,5472,3334,
1559236,22,No,Travel_Rarely,217,Maternity,8,1,Life Sciences,1,2,Male,94,1,1,Nurse,1,Married,2451,6881,
1362920,48,No,Travel_Rarely,277,Maternity,6,3,Life Sciences,1,1,Male,97,2,2,Nurse,3,Single,4240,13119,
1374656,48,No,Travel_Rarely,1355,Maternity,4,4,Life Sciences,1,3,Male,78,2,3,Nurse,3,Single,10999,22245,
1541429,41,No,Travel_Rarely,549,Cardiology,7,2,Medical,1,4,Female,42,3,2,Therapist,3,Single,5003,23371,
1383639,27,No,Travel_Rarely,1055,Neurology,2,4,Life Sciences,1,1,Female,47,3,2,Therapist,4,Married,4227,4658,
1631280,35,No,Travel_Rarely,802,Maternity,10,3,Other,1,2,Male,45,3,1,Nurse,4,Divorced,3917,9541,
1212094,42,No,Travel_Rarely,265,Cardiology,5,2,Marketing,1,4,Male,90,3,5,Administrative,3,Married,18303,7770,
1509823,50,No,Travel_Rarely,804,Maternity,9,3,Life Sciences,1,1,Male,64,3,1,Nurse,4,Married,2380,20165,
1297098,59,No,Travel_Rarely,715,Neurology,2,3,Life Sciences,1,3,Female,69,2,4,Therapist,4,Single,13726,21829,
1664278,37,Yes,Travel_Rarely,1141,Maternity,11,2,Medical,1,1,Female,61,1,2,Nurse,2,Married,4777,14382,
1316661,55,No,Travel_Frequently,135,Maternity,18,4,Medical,1,3,Male,62,3,2,Nurse,2,Married,6385,12992,
1633200,41,No,Non-Travel,247,Maternity,7,1,Life Sciences,1,2,Female,55,1,5,Administrative,3,Divorced,19973,20284,
1480769,38,No,Travel_Rarely,1035,Cardiology,3,4,Life Sciences,1,2,Male,42,3,2,Nurse,4,Single,6861,4981,
1665250,26,Yes,Non-Travel,265,Cardiology,29,2,Medical,1,2,Male,79,1,2,Nurse,1,Single,4969,21813,
1476575,52,No,Travel_Rarely,266,Cardiology,2,1,Marketing,1,1,Female,57,1,5,Administrative,4,Married,19845,25846,
1580401,44,No,Travel_Rarely,1448,Cardiology,28,3,Medical,1,4,Female,53,4,4,Nurse,4,Married,13320,11737,
1735028,50,No,Non-Travel,145,Cardiology,1,3,Life Sciences,1,4,Female,95,3,2,Nurse,3,Married,6347,24920,
1330619,36,No,Travel_Rarely,885,Maternity,16,4,Life Sciences,1,3,Female,43,4,1,Nurse,1,Single,2743,8269,
1142212,39,No,Travel_Frequently,945,Maternity,22,3,Medical,1,4,Female,82,3,3,Therapist,1,Single,10880,5083,
1239925,33,No,Non-Travel,1038,Cardiology,8,1,Life Sciences,1,2,Female,88,2,1,Other,4,Single,2342,21437,
1477537,45,No,Travel_Rarely,1234,Cardiology,11,2,Life Sciences,1,4,Female,90,3,4,Administrative,4,Married,17650,5404,
1404854,32,No,Non-Travel,1109,Maternity,29,4,Medical,1,4,Female,69,3,1,Nurse,3,Single,4025,11135,
1401928,34,No,Travel_Rarely,216,Cardiology,1,4,Marketing,1,2,Male,75,4,2,Nurse,4,Divorced,9725,12278,
1041678,59,No,Travel_Rarely,1089,Cardiology,1,2,Technical Degree,1,2,Male,66,3,3,Administrative,4,Married,11904,11038,
1568634,45,No,Travel_Rarely,788,Neurology,24,4,Medical,1,2,Male,36,3,1,Other,2,Single,2177,8318,
1763986,53,No,Travel_Frequently,124,Cardiology,2,3,Marketing,1,3,Female,38,2,3,Nurse,2,Married,7525,23537,
1721556,36,No,Travel_Rarely,660,Maternity,15,3,Other,1,1,Male,81,3,2,Nurse,3,Divorced,4834,7858,
1631537,26,Yes,Travel_Frequently,342,Maternity,2,3,Life Sciences,1,1,Male,57,3,1,Other,1,Married,2042,15346,
1277508,34,No,Travel_Rarely,1333,Cardiology,10,4,Life Sciences,1,3,Female,87,3,1,Other,3,Married,2220,18410,
1873017,28,No,Travel_Rarely,1144,Cardiology,10,1,Medical,1,4,Male,74,3,1,Other,2,Married,1052,23384,
1776541,38,No,Travel_Frequently,1186,Maternity,3,4,Other,1,3,Male,44,3,1,Other,3,Married,2821,2997,
1545738,50,No,Travel_Rarely,1464,Maternity,2,4,Medical,1,2,Male,62,3,5,Administrative,3,Married,19237,12853,
1775055,37,No,Travel_Rarely,124,Maternity,3,3,Other,1,4,Female,35,3,2,Nurse,2,Single,4107,13848,
1087619,40,No,Travel_Rarely,300,Cardiology,26,3,Marketing,1,3,Male,74,3,2,Nurse,1,Married,8396,22217,
1409664,26,No,Travel_Frequently,921,Maternity,1,1,Medical,1,1,Female,66,2,1,Other,3,Divorced,2007,25265,
1206462,46,No,Travel_Rarely,430,Maternity,1,4,Medical,1,4,Male,40,3,5,Administrative,4,Divorced,19627,21445,
1431621,54,No,Travel_Rarely,1082,Cardiology,2,4,Life Sciences,1,3,Female,41,2,3,Nurse,3,Married,10686,8392,
1045879,56,No,Travel_Frequently,1240,Maternity,9,3,Medical,1,1,Female,63,3,1,Other,3,Married,2942,12154,
1619652,36,No,Travel_Rarely,796,Maternity,12,5,Medical,1,4,Female,51,2,3,Therapist,4,Single,8858,15669,
1828114,55,No,Non-Travel,444,Neurology,2,1,Medical,1,3,Male,40,2,4,Other,1,Single,16756,17323,
1128254,43,No,Travel_Rarely,415,Cardiology,25,3,Medical,1,3,Male,79,2,3,Nurse,4,Divorced,10798,5268,
1084699,20,Yes,Travel_Frequently,769,Cardiology,9,3,Marketing,1,4,Female,54,3,1,Other,4,Single,2323,17205,
1343829,21,Yes,Travel_Rarely,1334,Maternity,10,3,Life Sciences,1,3,Female,36,2,1,Nurse,1,Single,1416,17258,
1603378,46,No,Travel_Rarely,1003,Maternity,8,4,Life Sciences,1,4,Female,74,2,2,Other,1,Divorced,4615,21029,
1720881,51,No,Travel_Rarely,1323,Maternity,4,4,Life Sciences,1,1,Male,34,3,1,Other,3,Married,2461,10332,
1748251,28,No,Non-Travel,1366,Maternity,24,2,Technical Degree,1,2,Male,72,2,3,Nurse,1,Single,8722,12355,
1740472,26,No,Travel_Rarely,192,Maternity,1,2,Medical,1,1,Male,59,2,1,Nurse,1,Married,3955,11141,
1825779,30,No,Travel_Rarely,1176,Maternity,20,3,Other,1,3,Male,85,3,2,Therapist,1,Married,9957,9096,
1221286,41,No,Travel_Rarely,509,Maternity,7,2,Technical Degree,1,2,Female,43,4,1,Other,3,Married,3376,18863,
1595168,38,No,Travel_Rarely,330,Maternity,17,1,Life Sciences,1,3,Female,65,2,3,Nurse,3,Married,8823,24608,
1317075,40,No,Travel_Rarely,1492,Maternity,20,4,Technical Degree,1,1,Male,61,3,3,Nurse,4,Married,10322,26542,
1169735,27,No,Non-Travel,1277,Maternity,8,5,Life Sciences,1,1,Male,87,1,1,Nurse,3,Married,4621,5869,
1818130,55,No,Travel_Frequently,1091,Neurology,2,1,Life Sciences,1,4,Male,65,3,3,Therapist,2,Married,10976,15813,
1467266,28,No,Travel_Rarely,857,Maternity,10,3,Other,1,3,Female,59,3,2,Other,3,Single,3660,7909,
1242796,44,No,Travel_Rarely,1376,Neurology,1,2,Medical,1,2,Male,91,2,3,Other,1,Married,10482,2326,
1116632,33,No,Travel_Rarely,654,Maternity,5,3,Life Sciences,1,4,Male,34,2,3,Nurse,4,Divorced,7119,21214,
1338800,35,Yes,Travel_Rarely,1204,Cardiology,4,3,Technical Degree,1,4,Male,86,3,3,Nurse,1,Single,9582,10333,
1823713,33,No,Travel_Frequently,827,Maternity,29,4,Medical,1,1,Female,54,2,2,Other,3,Single,4508,3129,
1461105,28,No,Travel_Rarely,895,Maternity,15,2,Life Sciences,1,1,Male,50,3,1,Nurse,3,Divorced,2207,22482,
1714672,34,No,Travel_Frequently,618,Maternity,3,1,Life Sciences,1,1,Male,45,3,2,Nurse,4,Single,7756,22266,
1264321,37,No,Travel_Rarely,309,Cardiology,10,4,Life Sciences,1,4,Female,88,2,2,Nurse,4,Divorced,6694,24223,
1570590,25,No,Travel_Rarely,1219,Maternity,4,1,Technical Degree,1,4,Male,32,3,1,Nurse,4,Married,3691,4605,
1417598,26,Yes,Travel_Rarely,1330,Maternity,21,3,Medical,1,1,Male,37,3,1,Nurse,3,Divorced,2377,19373,
1875940,33,Yes,Travel_Rarely,1017,Maternity,25,3,Medical,1,1,Male,55,2,1,Other,2,Single,2313,2993,
1815487,42,No,Travel_Rarely,469,Neurology,2,2,Medical,1,4,Male,35,3,4,Other,1,Married,17665,14399,
1364682,28,No,Travel_Frequently,1009,Maternity,1,3,Medical,1,1,Male,45,2,1,Nurse,2,Divorced,2596,7160,
1150498,50,No,Travel_Frequently,959,Cardiology,1,4,Other,1,4,Male,81,3,2,Nurse,3,Single,4728,17251,
1446684,33,No,Travel_Frequently,970,Cardiology,7,3,Life Sciences,1,4,Female,30,3,2,Nurse,2,Married,4302,13401,
1852842,34,No,Non-Travel,697,Maternity,3,4,Life Sciences,1,3,Male,40,2,1,Other,4,Married,2979,22478,
1554886,48,No,Non-Travel,1262,Neurology,1,4,Medical,1,1,Male,35,4,4,Other,4,Single,16885,16154,
1454712,45,No,Non-Travel,1050,Cardiology,9,4,Life Sciences,1,2,Female,65,2,2,Nurse,3,Married,5593,17970,
1212693,52,No,Travel_Rarely,994,Maternity,7,4,Life Sciences,1,2,Male,87,3,3,Nurse,2,Single,10445,15322,
1312769,38,No,Travel_Rarely,770,Cardiology,10,4,Marketing,1,3,Male,73,2,3,Nurse,3,Divorced,8740,5569,
1601148,29,No,Travel_Rarely,1107,Maternity,28,4,Life Sciences,1,3,Female,93,3,1,Other,4,Divorced,2514,26968,
1133211,28,No,Travel_Rarely,950,Neurology,3,3,Medical,1,4,Female,93,3,3,Therapist,2,Divorced,7655,8039,
1856618,46,No,Travel_Rarely,406,Cardiology,3,1,Marketing,1,1,Male,52,3,4,Administrative,3,Married,17465,15596,
1042408,38,No,Travel_Rarely,130,Cardiology,2,2,Marketing,1,4,Male,32,3,3,Nurse,2,Single,7351,20619,
1789769,43,No,Travel_Frequently,1082,Maternity,27,3,Life Sciences,1,3,Female,83,3,3,Therapist,1,Married,10820,11535,
1440393,39,No,Travel_Frequently,203,Maternity,2,3,Life Sciences,1,1,Male,84,3,4,Nurse,4,Divorced,12169,13547,
1091520,40,No,Travel_Rarely,1308,Maternity,14,3,Medical,1,3,Male,44,2,5,Administrative,3,Single,19626,17544,
1818532,21,Yes,Travel_Rarely,984,Maternity,1,1,Technical Degree,1,4,Female,70,2,1,Other,2,Single,2070,25326,
1292995,39,No,Non-Travel,439,Maternity,9,3,Life Sciences,1,3,Male,70,3,2,Nurse,2,Single,6782,8770,
1522372,36,No,Non-Travel,217,Maternity,18,4,Life Sciences,1,1,Male,78,3,2,Therapist,4,Single,7779,23238,
1308397,31,No,Travel_Frequently,793,Cardiology,20,3,Life Sciences,1,3,Male,67,4,1,Other,4,Married,2791,21981,
1138410,28,No,Travel_Rarely,1451,Maternity,2,1,Life Sciences,1,1,Male,67,2,1,Other,2,Married,3201,19911,
1752889,35,No,Travel_Frequently,1182,Cardiology,11,2,Marketing,1,4,Male,54,3,2,Nurse,4,Divorced,4968,18500,
1425897,49,No,Travel_Rarely,174,Cardiology,8,4,Technical Degree,1,4,Male,56,2,4,Nurse,2,Married,13120,11879,
1719792,34,No,Travel_Frequently,1003,Neurology,2,2,Life Sciences,1,4,Male,95,3,2,Therapist,3,Single,4033,15834,
1377897,29,No,Travel_Frequently,490,Maternity,10,3,Life Sciences,1,4,Female,61,3,1,Other,2,Divorced,3291,17940,
1692477,42,No,Travel_Rarely,188,Maternity,29,3,Medical,1,2,Male,56,1,2,Nurse,4,Single,4272,9558,
1618530,29,No,Travel_Rarely,718,Maternity,8,1,Medical,1,2,Male,79,2,2,Therapist,4,Married,5056,17689,
1619491,38,No,Travel_Rarely,433,Neurology,1,3,Human Resources,1,3,Male,37,4,1,Other,3,Married,2844,6004,
1321732,28,No,Travel_Frequently,773,Maternity,6,3,Life Sciences,1,3,Male,39,2,1,Other,3,Divorced,2703,22088,
1313694,18,Yes,Non-Travel,247,Maternity,8,1,Medical,1,3,Male,80,3,1,Nurse,3,Single,1904,13556,
1140608,33,Yes,Travel_Rarely,603,Cardiology,9,4,Marketing,1,1,Female,77,3,2,Nurse,1,Single,8224,18385,
1190899,41,No,Travel_Rarely,167,Maternity,12,4,Life Sciences,1,2,Male,46,3,1,Nurse,4,Married,4766,9051,
1131723,31,No,Travel_Frequently,874,Maternity,15,3,Medical,1,3,Male,72,3,1,Nurse,3,Married,2610,6233,
1066655,37,No,Travel_Rarely,367,Maternity,25,2,Medical,1,3,Female,52,2,2,Nurse,4,Divorced,5731,17171,
1061785,27,No,Travel_Rarely,199,Maternity,6,3,Life Sciences,1,4,Male,55,2,1,Other,3,Married,2539,7950,
1745568,34,No,Travel_Rarely,1400,Cardiology,9,1,Life Sciences,1,2,Female,70,3,2,Nurse,3,Married,5714,5829,
1034814,35,No,Travel_Rarely,528,Neurology,8,4,Technical Degree,1,3,Male,100,3,1,Other,3,Single,4323,7108,
1778989,29,Yes,Travel_Rarely,408,Cardiology,23,1,Life Sciences,1,4,Female,45,2,3,Nurse,1,Married,7336,11162,
1452385,40,No,Travel_Frequently,593,Maternity,9,4,Medical,1,2,Female,88,3,3,Administrative,3,Single,13499,13782,
1513386,42,No,Travel_Frequently,481,Cardiology,12,3,Life Sciences,1,3,Male,44,3,4,Nurse,1,Single,13758,2447,
1812528,42,No,Travel_Rarely,647,Cardiology,4,4,Marketing,1,2,Male,45,3,2,Nurse,1,Single,5155,2253,
1479961,35,No,Travel_Rarely,982,Maternity,1,4,Medical,1,4,Male,58,2,1,Nurse,3,Married,2258,16340,
1446497,24,No,Travel_Rarely,477,Maternity,24,3,Medical,1,4,Male,49,3,1,Nurse,2,Single,3597,6409,
1340549,28,Yes,Travel_Rarely,1485,Maternity,12,1,Life Sciences,1,3,Female,79,3,1,Nurse,4,Married,2515,22955,
1588632,26,No,Travel_Rarely,1384,Maternity,3,4,Medical,1,1,Male,82,4,1,Nurse,4,Married,4420,13421,
1499676,30,No,Travel_Rarely,852,Cardiology,10,3,Marketing,1,3,Male,72,2,2,Nurse,3,Married,6578,2706,
1849677,40,No,Travel_Frequently,902,Maternity,26,2,Medical,1,3,Female,92,2,2,Other,4,Married,4422,21203,
1209446,35,No,Travel_Rarely,819,Neurology,2,3,Life Sciences,1,3,Male,44,2,3,Therapist,2,Divorced,10274,19588,
1098841,34,No,Travel_Frequently,669,Maternity,1,3,Medical,1,4,Male,97,2,2,Nurse,1,Single,5343,25755,
1871555,35,No,Travel_Frequently,636,Maternity,4,4,Other,1,4,Male,47,2,1,Nurse,4,Married,2376,26537,
1405213,43,Yes,Travel_Rarely,1372,Cardiology,9,3,Marketing,1,1,Female,85,1,2,Nurse,3,Single,5346,9489,
1089994,32,No,Non-Travel,862,Cardiology,2,1,Life Sciences,1,3,Female,76,3,1,Other,1,Divorced,2827,14947,
1710657,56,No,Travel_Rarely,718,Neurology,4,4,Technical Degree,1,4,Female,92,3,5,Other,1,Divorced,19943,18575,
1511393,29,No,Travel_Rarely,1401,Maternity,6,1,Medical,1,2,Female,54,3,1,Nurse,4,Married,3131,26342,
1542698,19,No,Travel_Rarely,645,Maternity,9,2,Life Sciences,1,3,Male,54,3,1,Other,1,Single,2552,7172,
1764148,45,No,Travel_Rarely,1457,Maternity,7,3,Medical,1,1,Female,83,3,1,Other,3,Married,4477,20100,
1334983,37,No,Travel_Rarely,977,Neurology,1,3,Life Sciences,1,4,Female,56,2,2,Therapist,4,Married,6474,9961,
1713700,20,Yes,Travel_Rarely,805,Maternity,3,3,Life Sciences,1,1,Male,87,2,1,Nurse,3,Single,3033,12828,
1476340,44,Yes,Travel_Rarely,1097,Maternity,10,4,Life Sciences,1,3,Male,96,3,1,Other,3,Single,2936,10826,
1795477,53,No,Travel_Rarely,1223,Neurology,7,2,Medical,1,4,Female,50,3,5,Other,3,Divorced,18606,18640,
1500784,29,Yes,Travel_Rarely,942,Maternity,15,1,Life Sciences,1,2,Female,69,1,1,Other,4,Married,2168,26933,
1455048,22,Yes,Travel_Frequently,1256,Maternity,3,4,Life Sciences,1,3,Male,48,2,1,Other,4,Married,2853,4223,
1123335,46,No,Travel_Rarely,1402,Cardiology,2,3,Marketing,1,3,Female,69,3,4,Administrative,1,Married,17048,24097,
1285566,44,No,Non-Travel,111,Maternity,17,3,Life Sciences,1,4,Male,74,1,1,Other,3,Single,2290,4279,
1279649,33,No,Travel_Rarely,147,Neurology,2,3,Human Resources,1,2,Male,99,3,1,Other,3,Married,3600,8429,
1754610,41,Yes,Non-Travel,906,Maternity,5,2,Life Sciences,1,1,Male,95,2,1,Other,1,Divorced,2107,20293,
